id,title,overview,rating,poster
1456643,Shamshan Ghat,"Star Cast : Tina Joshi, Sapna Sappu, Ali Khan, Shah Gayaz Khan, Sohail Khan, Mahendi Merchant, Ankush Mohit, Anil Nagrath, Vinod Tripathi.  Director : Shammi Khan  Writer : Rajan-Dilip  Genre : Horror",0.0,/gIntxkd2o1t93vwXrBwRSDxHK0T.jpg
278861,Dark Sun,"A remake of Vávra's 1948 atomic age thriller Krakatit. Engineer Prokop creates the devastating explosive “Krakatit” and soon confronts manipulative agents and imperialist conspiracies. Realizing his invention’s threat, he fights to prevent its misuse, risking everything to stop those who seek to exploit his epochal discovery.",4.8,/v5roMHvibkoO7HNrZm5PBguzMLs.jpg
327835,La collegiale,The sexually naive Daniela returns home from boarding school only to realize that her family is involved in an excess of bed-hopping and sexual perversion.,3.9,/m6PcX3AY92dLATCnpSWXCoRUVCE.jpg
4232,Scream,"A year after the murder of her mother, a teenage girl is terrorized by a masked killer who targets her and her friends by using scary movies as part of a deadly game.",7.427,/lr9ZIrmuwVmZhpZuTCW8D9g0ZJe.jpg
278,The Shawshank Redemption,"Imprisoned in the 1940s for the double murder of his wife and her lover, upstanding banker Andy Dufresne begins a new life at the Shawshank prison, where he puts his accounting skills to work for an amoral warden. During his long stretch in prison, Dufresne comes to be admired by the other inmates -- including an older prisoner named Red -- for his integrity and unquenchable sense of hope.",8.7,/9cqNxx0GxF0bflZmeSMuL5tnGzr.jpg
241635,Month's Rulers,"On the eve of Christmas, successful expatriate Karel returns to his quiet mountain village, and suddenly every marriageable girl in town vies for his hand, even storming his cottage. Determined to avoid marriage and instead sell the family farm and leave with his younger brother, he sets his would-be brides impossible tasks, and the very first challenge whittles the contenders down to just one: his stepsister Květa.",5.714,/pIVLqsKihs6Zjy1Z1Qf1s9khTPd.jpg
365083,Harvest Lake,"Five friends fall under the seductive influence of a libidinous, otherworldly presence that threatens to change their lives forever in this strange and erotic new film from director Scott Schirmer and producer Brian K. Williams.",3.25,/fS0WqeZ9Sm4EXP62du9lWmPvtbd.jpg
257062,Laga,The film tells the story behind a village that is very fond of the cock-fighting game that involves betting their wifes and lifes.,0.0,
1429605,F Valentine's Day,"Gina hates her Valentine's Day birthday and travels to Greece to prevent her boyfriend's proposal. With help from vacationers Johnny and his sister Mickey, she schemes to delay it – while questioning her relationship.",6.19,/8zPExowfpfZOTpS1W4J7G27lH4H.jpg
1228841,Objet a,"Ingeborg and Adam live and work together as hand surgeons. Ingeborg is a kleptomaniac. During a fit, she hurts her ankle and gets a walking aid. As she becomes attached to her new sensitive body part, envious Adam finds his own object of desire. While exploring their objectophilias, the mysterious Gaia begins working for them. She has unusually wild armpit hair, and she uses dried mushrooms to soak up her sweat with. Gradually, she lures the couple into a surreal dialogue with nature.",0.0,
1258151,Kraken,"A Russian missile submarine disappears without trace during a secret mission in the Greenland Sea. A vessel is deployed to search for it, captained by the brother of the missing submarine’s commander. The search crew is tasked with locating the submarine and preventing a top-secret weapon from falling into enemy hands. Meanwhile, a geological research operation at the North Pole awakens the Kraken, a giant deep-water monster with an incredible ability to camouflage and an uncanny intelligence. As the search party narrows in on the missing submarine, they will encounter the legendary creature of the deep.",6.354,/c97Xlokfn4M6ZOQmt7OfXfLDwd5.jpg
475961,Curvature,"Helen tries to cope with the recent death of her husband, a scientist who killed himself right when he was on the verge of successfully completing the invention of a time machine. One day, she receives a phone call, and a voice suspiciously resembling her own voice warns her that she’s in danger. Is it possible Helen has time travelled? And what could have led her to do something like that?",4.938,/wQ1CwqwGCNZHAkMC0HyEoWYJwzI.jpg
456550,Weiße Wäsche,,0.0,/hMGLLvCy8axoSvfgvExJBPIhCDM.jpg
429748,Nee Jathaleka,"After being dumped by his rich girlfriend, a man's best friend offers up his own girlfriend to make her jealous, but the ruse backfires when the two fall in love.",0.0,
19995,Avatar,"In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.",7.6,/gKY6q7SjCkAU6FqvqWybDYgUKIF.jpg
1137618,The Rooster,"When the body of his oldest friend is found buried in a shallow grave, Dan, a small-town cop, seeks answers from a volatile hermit who was the last person to see his friend alive. As Dan gets closer to the truth, he must confront his own personal demons and he discovers that hope can be found in unlikely places.",5.647,/z7cvgWyZWuk9GbaErLEXvPfSBZ9.jpg
924181,Alimony,"Jimmy Mason lifts himself up from poverty to unlimited riches. The audience knows that he couldn't have done it without the help and support of his wife Marion. When Jimmy starts cheating on her, she divorces him, receiving an enormous settlement. Reduced to penury by various spendthrift mistresses, Jimmy is rescued once more by Marion, who once more guides him to success-and remarries him, this time on her terms.",0.0,/88jSAB0wjnjUqOrSyGaqFvw63kV.jpg
1223601,Sisu: Road to Revenge,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",7.347,/jNsttCWZyPtW66MjhUozBzVsRb7.jpg
911430,F1,Racing legend Sonny Hayes is coaxed out of retirement to lead a struggling Formula 1 team—and mentor a young hotshot driver—while chasing one more chance at glory.,7.766,/vqBmyAj0Xm9LnS1xe1MSlMAJyHq.jpg
396364,Mujercitas,"Extremely loose adaptation of Little Women, set in 1970s; three teenaged girls and a younger sister live alone after the death of their parents.",6.7,/7BtFy8CPQySVOIv2Ueq2k5N2MSb.jpg
305894,Sanam Harjai,"Film starring Himanshu, Saadhika and Simran",3.0,/3k4ZOyOGJSqNXr6Avh3mWYNjiuk.jpg
58676,Villa Estrella,"How come people who go there are never seen again? Does the villa ""eat"" people alive? The movie tells the story of Ana who has always been having nightmares about certain people getting killed of Madre Na Aswang. Things become scarier when her ex-boyfriend brings her to Villa Estrella where she meets a girl named Gisele who seems to be very familiar to her.",5.6,/eRnASS0qSyZuI5bzZyXOf5iGyxW.jpg
884146,The Million Dollars,"René Marelle from Marseille is actually a Swede named Richard Bergin, but he has chosen to tamper with his identity to avoid his Swedish military service. A look-alike has taken his place to fifty thousand kronor in compensation.",0.0,/a468bISTnbFtmy7t4VEpYkEJgBh.jpg
346698,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",6.928,/iuFNMS8U5cb6xfzi51Dbkovj7vM.jpg
1512013,FIVE,"FIVE revolves around fallen movie legend Melody Palmer, who, after a spectacular run of box-office flops and a period in rehab, is hoping her star will rise again with the rom-com ‘Renovated Romance’. But while on location shooting her hopeful comeback, she finds a cabin in the woods and becomes possessed by a demonic force, causing havoc amongst the crew.",0.0,/naaYwqQFof2BZGSTh7HK5kHUwy2.jpg
44791,Dodging the Clock,"The passage of time is probably the only concrete proof we have that justice exists in this cruel world. Some people would like to stop time in its tracks, while others choose to follow its path. In this story, three men in their early thirties have reached that age when it's time to start thinking about ""getting a life"", perhaps starting a family. But how do you handle the fact that your friendships are changing? That, slowly, your new family is becoming the center of your ever-shrinking world? What do you do when you realize your youth is a thing of the past?",6.4,/3zMilKNtdEeb2OiWRWL6rcnNdle.jpg
9347,Frontier Hellcat,Outlaws disguised as Indians commit crimes against settlers but Winnetou and Old Surehand are determined to unmask the bandits and keep the peace.,6.324,/xVA3LE121ZvwoLdHSxXLyYHfDEn.jpg
1223601,Sisu: Road to Revenge,"Returning to the house where his family was brutally murdered during the war, ""the man who refuses to die"" dismantles it, loads it on a truck, and is determined to rebuild it somewhere safe in their honor. When the commander who killed his family comes back hellbent on finishing the job, a relentless, eye-popping cross-country chase ensues.",7.347,/jNsttCWZyPtW66MjhUozBzVsRb7.jpg
1062722,Frankenstein,"Dr. Victor Frankenstein, a brilliant but egotistical scientist, brings a creature to life in a monstrous experiment that ultimately leads to the undoing of both the creator and his tragic creation.",7.666,/g4JtvGlQO7DByTI6frUobqvSL3R.jpg
9673,Voll Normaaal,"Tommie is the absolute loser in his home district of Cologne-Kalk: no money, no apartment of his own, no girlfriend. In the exhaust workshop where he toils, the foreman is constantly angry with him. But Tommie is in a great mood: The video freak dreams enthusiastically through the fantasy world of film art, preferably with the bust sex star Gianna S. in the leading role. Tommie collects exhaust pipes. When he steals a particularly capital specimen from Jupp's swank Mercedes, he gets into real trouble. He has no choice but to return the exhaust to Jupp, but his deadly ultimatum of procuring a case of the rare beer brand ""Ramsdorfer Kölsch"" by seven o'clock in the evening proves to be insanely difficult. Because at the very same time, ""Gianna S."" is expected in town...",5.37,/4rz8OqfbvvScPpv9uKM7ieUcXbh.jpg
288520,Rembrandt Laughing,"This film is a portrait of the passage of one year in the lives of some San Francisco friends, circa 1988 (before the dot.coming of the city), a slow marijuana hazed story which drifts like the fabled fog, encompassing the quirks and habits of a generation that made the city theirs, if only for a while. Very obliquely Rembrandt Laughing sketches the time and place, encompassing the AIDS epidemic, the casual sexual revolution, the debris of '68 lingering in the air. A quiet, very San Francisco comedy of life among a small group of friends. Rembrandt Laughing was improvised over the period of about a month by Jost and his friends, mostly acting non-professionals.",4.3,/qaSWnyIa56I6FVYEVDHsmMZGZTX.jpg
55547,Route 666,"Smith, a mob informer hiding out with the Witness Protection Program, decides to make a break for it and hide out in the Arizona desert. The Feds catch up with him and rescue him just before a group of hitmen can manage to silence him for good. In the course of getting Smith away from the mafia thugs, the pair of agents assigned to protect him turn onto an abandoned stretch of highway nicknamed 'Route 666' after the mysterious death of a prison chain gang. As the three continue on their way, they soon discover just what happened to the chain gang, and how the highway earned its name.",4.981,/mrTWXADgmrvPmXsC7PX7V7yAIEh.jpg
1043197,Dust Bunny,"Ten-year-old Aurora asks her hitman neighbor to kill the monster under her bed that she claims ate her family. To protect her, he must battle an onslaught of assassins while accepting that some monsters are real.",6.565,/qa5aZpO8tQqhlDaE0flalS1TuIS.jpg
1198994,Send Help,"Two colleagues become stranded on a deserted island, the only survivors of a plane crash. On the island, they must overcome past grievances and work together to survive, but ultimately, it's a battle of wills and wits to make it out alive.",7.1,/kL4MgAIZIYX3sCeG34N0XfVhCtt.jpg
1241742,EKS,"Three compelling stories in one erotic experience. Yen Durano plays three different women in three titillating stories. In a collaboration of three directors: Roman Perez, Jr., Sigrid Polon, and Omar Deroca.",4.3,/gcK3HgN6IHNOviXnX11W6aFLTGv.jpg
1109127,Black Moon,"The story of three brothers arises between dreams, ideals and frustrations in the context of a community rebellion to defend their river from a construction company.",0.0,/4WOibIUht0Jv9xfjMX8NUD84cJB.jpg
465027,Ambareesha,A simple man from a village comes to a city to make his fortune and will not accept mistreatment from anyone.,4.7,/6B3t1JTNoc9Uuzb5S6In5PbkAgv.jpg
